Ch.,B,A,x0,y0,Ra,Dec,FWHMx,FWHMy,Mag,Beta,r,Angle,RMSE
0,0.0259393,0.0239074,3356.18,2296.61,265.194,-32.186,3.88831,3.76392,-0.119303,-1,0.968009,63.3057,0.0013469
0,0.0255888,0.0139443,3092.4,1980.24,264.951,-32.3107,6.19701,5.7765,-0.113735,-1,0.932145,-4.75963,0.00074304
0,0.0255982,0.0226932,3160.79,1951.73,264.938,-32.2686,4.69881,3.99633,-0.112661,-1,0.850499,82.468,0.000338443
0,0.025753,0.0206671,3498.87,2646.68,265.448,-32.1337,5.09121,4.03339,-0.112577,-1,0.792227,85.8707,0.000591738
0,0.0256496,0.0208151,3171.66,2504.44,265.317,-32.311,5.03407,4.06091,-0.112497,-1,0.806685,81.3868,0.000356622
0,0.0256167,0.0205022,2940.56,2307.84,265.158,-32.4275,4.92648,4.17108,-0.112269,-1,0.846666,82.0613,0.000351003
0,0.0260179,0.0240172,3281.93,1996.59,264.982,-32.2025,3.1091,3.04299,-0.112149,-1,0.978735,-5.48174,0.00146893
0,0.0255721,0.0176345,2677.55,1774.53,264.766,-32.5319,3.83345,3.46473,-0.109493,-1,0.903814,-78.1887,0.000945165
0,0.0256858,0.0117305,2874.5,2359.21,265.187,-32.4702,7.87399,7.7393,-0.107129,-1,0.982895,-7.00669,0.00123793
0,0.0255266,0.0140018,2705.11,1823.33,264.802,-32.5204,6.5011,5.64609,-0.10589,-1,0.868482,-21.7469,0.000710677
0,0.0256434,0.0194647,2951.79,2223.73,265.102,-32.4136,4.89531,4.15764,-0.105491,-1,0.849311,87.1542,0.000320551
0,0.025645,0.0190767,3180.75,2442.94,265.276,-32.3004,4.97341,4.14751,-0.104924,-1,0.833935,-85.3418,0.000371011
0,0.0255986,0.0133237,2859.75,2025.65,264.957,-32.4492,3.69021,3.27211,-0.101665,-1,0.886698,-82.9342,0.00104177
0,0.0257701,0.0185905,3484.69,2590.07,265.408,-32.137,4.92884,4.14219,-0.100875,-1,0.840398,-84.5083,0.000781412
0,0.0258602,0.0150706,3264.43,1846.96,264.878,-32.1992,5.94002,4.88268,-0.0991812,-1,0.821997,85.2182,0.000702832
0,0.0255328,0.0118145,3616,1817,264.895,-31.9928,7.70803,5.05229,-0.0988005,-1,0.655459,-87.2017,0.000543175
0,0.025573,0.0107848,3082.54,2625.45,265.39,-32.373,7.83603,7.63476,-0.0986201,-1,0.974314,-7.6869,0.00085425
0,0.025601,0.0201025,2668.73,2148.96,265.021,-32.5705,4.61034,3.98867,-0.0984455,-1,0.865157,84.7869,0.00034063
0,0.0256192,0.0186811,2817.12,2220.07,265.086,-32.4911,5.63851,3.96157,-0.0975001,-1,0.702592,-88.7478,0.000413567
0,0.0255893,0.0125686,3318.18,2626.76,265.416,-32.2367,6.33128,6.28962,-0.0969889,-1,0.993421,-7.29037,0.000588669
0,0.0255375,0.00780999,2816.05,2373.08,265.19,-32.5052,8.67421,8.40962,-0.094803,-1,0.969497,-86.4856,0.000973083
0,0.0257336,0.0182461,2973.56,2099.59,265.02,-32.39,4.86411,3.97988,-0.0941981,-1,0.818214,79.0813,0.000410944
0,0.0256979,0.012786,3370.69,2044.48,265.024,-32.1553,7.71826,7.49792,-0.0941041,-1,0.971453,-2.96675,0.00113426
0,0.0257314,0.0185237,3136.38,2601.67,265.38,-32.3398,4.71652,3.97357,-0.0927476,-1,0.842477,83.8483,0.000467393
0,0.0259575,0.0203394,2976.97,2089.58,265.013,-32.3872,4.32221,3.78145,-0.0894433,-1,0.874889,84.142,0.00204009
0,0.0255364,0.0171031,3645.18,1712.7,264.827,-31.9665,4.91601,4.01597,-0.0892573,-1,0.816916,81.9498,0.000345005
0,0.0255376,0.0107112,2719.3,2375.16,265.181,-32.5612,7.03254,6.44476,-0.0891371,-1,0.916419,-1.28828,0.000702228
0,0.0256804,0.0165115,3382.9,1925.38,264.944,-32.1376,4.49278,4.49169,-0.089095,-1,0.999756,38.1531,0.00034637
0,0.0257673,0.0140266,3096.26,2241.18,265.129,-32.3316,6.2976,4.67474,-0.0877877,-1,0.742305,-74.287,0.00074802
0,0.0255544,0.00860605,2902.42,2742.01,265.452,-32.4872,7.25013,7.1799,-0.0869701,-1,0.990314,-7.70205,0.000731514
0,0.0255815,0.00705376,3419.38,1940.15,264.958,-32.1178,8.43449,8.17725,-0.0866074,-1,0.969502,-88.4774,0.000862545
0,0.0256105,0.00994869,3575.53,2433.89,265.311,-32.0708,6.60571,4.88669,-0.0851641,-1,0.739768,30.9501,0.000337084
0,0.0255754,0.00965361,3625.47,2705.81,265.502,-32.0653,6.62309,6.57922,-0.0845089,-1,0.993376,-7.87829,0.000704004
0,0.0256186,0.0134498,2703.46,1885.09,264.844,-32.5269,3.66866,3.36722,-0.0838503,-1,0.917832,-75.7652,0.000851571
0,0.0257495,0.0188274,3211.02,2350.58,265.216,-32.2748,3.30194,3.1581,-0.0835806,-1,0.956437,-12.3654,0.000823816
0,0.0254926,0.00913931,3649.49,1649.38,264.784,-31.9582,7.73779,7.47748,-0.0835335,-1,0.966358,-2.98622,0.000705233
0,0.0260217,0.0129049,3334.03,2350.38,265.229,-32.2035,5.50803,5.11613,-0.0831238,-1,0.928851,1.58973,0.000629141
0,0.0256127,0.0162274,2926.34,2201.85,265.085,-32.4264,4.88359,3.8702,-0.0820626,-1,0.792489,85.3639,0.000339042
0,0.0256004,0.0171884,2903.71,1940.65,264.904,-32.4162,4.44911,3.97444,-0.0815585,-1,0.893312,89.4225,0.000308473
0,0.0257087,0.0123162,2803.09,2540.65,265.303,-32.5272,3.06981,2.68058,-0.0803254,-1,0.873208,-20.9046,0.00119023
0,0.0255954,0.0128235,3584.43,2216.08,265.163,-32.0466,3.69881,3.24782,-0.0782682,-1,0.878071,-42.6124,0.000571035
0,0.0255985,0.0144506,3139.99,2638.68,265.405,-32.3409,4.5443,4.38424,-0.0777176,-1,0.964777,-73.4337,0.00038924
0,0.0256145,0.0148934,3024.73,2049.94,264.991,-32.3561,4.81205,4.00434,-0.0777156,-1,0.832147,-84.819,0.000347895
0,0.0255625,0.0135852,3047.6,2639.7,265.397,-32.3945,5.10841,4.16773,-0.0777036,-1,0.815856,83.5433,0.000312425
0,0.025651,0.0141071,3110.45,1896.54,264.895,-32.2928,4.5182,4.5175,-0.0774264,-1,0.999846,86.6355,0.00034609
0,0.025567,0.00819421,2710.07,2066.62,264.969,-32.5393,3.78758,3.68828,-0.0758974,-1,0.973784,-77.1018,0.000872881
0,0.0256474,0.0161326,3035.83,1834.52,264.845,-32.3304,4.76264,3.66777,-0.0758788,-1,0.770112,75.7757,0.000333823
0,0.0256022,0.00985464,3661.92,2369.78,265.276,-32.0151,3.72047,3.44529,-0.0737458,-1,0.926036,-74.1672,0.000886676
0,0.0255897,0.0143528,3452.55,2112.96,265.079,-32.114,4.85132,3.89329,-0.0733736,-1,0.802522,88.4774,0.000334999
0,0.0255034,0.0115133,2735.59,1649.67,264.687,-32.487,3.10066,2.85892,-0.0722191,-1,0.922035,-73.3395,0.000898225
0,0.0255873,0.010059,3553.65,2663.99,265.466,-32.1034,3.65322,3.13598,-0.0697331,-1,0.858415,-78.4939,0.000819831
0,0.0255992,0.0126954,3060.97,1980.35,264.947,-32.3289,5.6722,5.57271,-0.0691257,-1,0.982461,5.03897,0.000566011
0,0.0258011,0.0139327,3401.85,2244.47,265.163,-32.155,4.54885,3.96885,-0.0682049,-1,0.872496,79.8222,0.000359542
0,0.0256289,0.0119296,3069.86,2177.5,265.083,-32.3413,4.50515,4.23225,-0.0617162,-1,0.939423,78.2268,0.000330293
0,0.025787,0.0113487,3075.92,1872.43,264.875,-32.3106,4.17619,4.16893,-0.0544178,-1,0.998261,-0.791405,0.00114054
